"bin","bbl"
1089129,1020160050
1079773,1020160050
1079772,1020160050
1079771,1020160050
1079770,1020160050
1085649,1020160010
1089128,1020160001
1089127,1020160001
1089126,1020160001
1089125,1020160001
1085648,1020160001
1085647,1020160001
1085646,1020160001
1060196,1020150006
1079768,1020150005
1079767,1020150005
1079766,1020150005
1079765,1020150005
1060194,1020140064
1060193,1020140063
1060192,1020140061
1060191,1020140055
1060189,1020140036
1060188,1020140031
1081812,1020140029
1081811,1020140029
1060187,1020140021
1060186,1020140020
1060185,1020140018
1060184,1020140016
1060183,1020140014
1060182,1020140013
1060181,1020140011
1060180,1020140010
1060179,1020140008
1060178,1020140006
1060177,1020140003
1060176,1020140001
1060175,1020130061
1060174,1020130050
1060173,1020130044
1060172,1020130038
1060171,1020130033
1060170,1020130029
1060169,1020130026
1060168,1020130024
1060167,1020130022
1060166,1020130020
1060165,1020130018
1060164,1020130016
1060163,1020130014
1060162,1020130012
1060161,1020130009
1060160,1020130006
1060159,1020130003
1060158,1020130001
1060157,1020120064
1060156,1020120063
1060155,1020120061
1060154,1020120058
1060153,1020120057
1060152,1020120056
1060151,1020120054
1060150,1020120052
1060149,1020120051
1060148,1020120045
1060147,1020120044
1060146,1020120042
1060145,1020120041
1060144,1020120039
1060143,1020120038
1060141,1020120029
1085367,1020120025
1085366,1020120025
1060138,1020120022
1060137,1020120020
1060136,1020120018
1060135,1020120017
1060134,1020120015
1060133,1020120014
1088135,1020120012
1060132,1020120011
1060131,1020120008
1060130,1020120006
1060129,1020120003
1060128,1020120001
1060104,1020117501
1060127,1020110063
1060126,1020110061
1087786,1020110057
1087785,1020110055
1087784,1020110053
1060122,1020110052
1060121,1020110050
1085365,1020110038
1085364,1020110038
1085363,1020110038
1085362,1020110038
1060120,1020110038
1060119,1020110036
1060118,1020110034
1060117,1020110033
1060116,1020110031
1060115,1020110029
1060114,1020110026
1060113,1020110025
1060112,1020110023
1060111,1020110022
1060110,1020110020
1060109,1020110018
1060108,1020110016
1060107,1020110015
1060106,1020110014
1060105,1020110013
1060103,1020110011
1076698,1020110009
1060101,1020110001
1060100,1020100064
1060099,1020100063
1060098,1020100061
1060097,1020100054
1060096,1020100050
1060095,1020100042
1079763,1020100039
1079762,1020100038
1060094,1020100036
1060093,1020100034
1060092,1020100033
1060091,1020100030
1060090,1020100028
1060089,1020100024
1060088,1020100021
1060087,1020100018
1060086,1020100011
1060085,1020100006
1060084,1020100003
1060083,1020100001
1060082,1020090064
1060081,1020090063
1060080,1020090062
1060079,1020090061
1060078,1020090054
1060077,1020090053
1060076,1020090052
1060074,1020090047
1060072,1020090047
1060071,1020090046
1060070,1020090045
1060069,1020090044
1060068,1020090039
1060067,1020090033
1060066,1020090029
1060065,1020090023
1060064,1020090018
1060063,1020090012
1060062,1020090008
1060061,1020090006
1060060,1020090004
1060059,1020090003
1060058,1020090001
1075486,1020080061
1060057,1020080057
1060056,1020080053
1085361,1020080013
1060054,1020080013
1060053,1020080006
1060052,1020080001
1060031,1020077501
1087838,1020070062
1060051,1020070061
1060050,1020070059
1060049,1020070058
1060048,1020070057
1060047,1020070056
1060046,1020070055
1060045,1020070054
1060044,1020070050
1060043,1020070049
1060042,1020070048
1060041,1020070047
1060040,1020070046
1060039,1020070045
1060038,1020070043
1060037,1020070042
1060036,1020070041
1085360,1020070039
1076692,1020070039
1060035,1020070036
1060030,1020070028
1060029,1020070026
1060028,1020070025
1060027,1020070023
1060026,1020070021
1060025,1020070020
1060024,1020070015
1060023,1020070010
1060022,1020070010
1060021,1020070010
1060020,1020070009
1060017,1020070006
1060016,1020070002
1060015,1020070001
1060014,1020060061
1059990,1020060061
1060013,1020060052
1060012,1020060049
1060011,1020060045
1060010,1020060042
1089124,1020060040
1060009,1020060038
1060008,1020060037
1060007,1020060036
1060006,1020060036
1060005,1020060036
1079756,1020060030
1079755,1020060030
1060004,1020060030
1060003,1020060030
1060002,1020060029
1060001,1020060028
1060000,1020060027
1059999,1020060025
1059998,1020060024
1059997,1020060022
1059996,1020060020
1059995,1020060017
1059994,1020060016
1059993,1020060015
1059992,1020060014
1059991,1020060011
1081808,1020060007
1088136,1020050032
1089757,1020050027
1059988,1020050012
1059987,1020050009
1059986,1020040102
1059985,1020040102
1084138,1020040072
1084137,1020040072
1059983,1020040042
1059982,1020040040
1059981,1020040012
1059980,1020020101
1059979,1020020097
1059978,1020020095
1059977,1020020093
1059976,1020020091
1059975,1020020089
1059974,1020020079
1059973,1020020077
1059972,1020020075
1059971,1020020073
1059970,1020020069
1059969,1020020067
1059968,1020020061
1059967,1020020057
1059966,1020020055
1059965,1020020052
1059964,1020020050
1059963,1020020042
1059962,1020020041
1059961,1020020040
1059960,1020020039
1059959,1020020034
1059958,1020020033
1059957,1020020026
1059956,1020020024
1059955,1020020022
1059954,1020020021
1059953,1020020019
1059952,1020020017
1059951,1020020014
1059950,1020020011
1059949,1020020002
1089830,1020019005
1059948,1020010120
1059947,1020010110
1059946,1020010100
1059945,1020010060
1059944,1020010058
1059943,1020010055
1079754,1020010050
1079753,1020010050
1079752,1020010050
1079751,1020010038
1079750,1020010038
1079749,1020010038
1079748,1020010038
1079747,1020010038
1079746,1020010038
1079745,1020010038
1079744,1020010038
1085769,1020010005
1085768,1020010005
1085767,1020010005
1085766,1020010005
1085412,1020010005
1059942,1020010005
1059941,1020010001
1059940,1019990036
1059939,1019990033
1059938,1019990032
1059937,1019990031
1059936,1019990030
1059935,1019990029
1059934,1019990001
1059933,1019980061
1059932,1019980057
1089123,1019980049
1089122,1019980049
1089121,1019980049
1089120,1019980049
1089119,1019980049
1089118,1019980049
1059931,1019980038
1059930,1019980029
1059927,1019980017
1075484,1019980016
1059926,1019980013
1059925,1019980010
1059924,1019980006
1059893,1019960001
1075481,1019957501
1059892,1019950077
1059891,1019950063
1059890,1019950053
1059889,1019950044
1059888,1019950040
1059885,1019950026
1059883,1019950016
1059882,1019950010
1059881,1019950005
1059880,1019950001
1059879,1019940093
1059878,1019940088
1059877,1019940084
1059876,1019940081
1059875,1019940072
1059874,1019940069
1059873,1019940066
1059872,1019940062
1059871,1019940060
1059870,1019940057
1059869,1019940045
1059868,1019940043
1080813,1019940038
1059866,1019930112
1059865,1019930108
1059864,1019930107
1059863,1019930106
1059862,1019930105
1059861,1019930104
1059860,1019930102
1059859,1019930096
1076685,1019930094
1059858,1019930092
1082765,1019930088
1059856,1019930088
1059855,1019930086
1059854,1019930083
1059853,1019930082
1059852,1019930081
1059851,1019930079
1059850,1019930076
1059849,1019930073
1059848,1019930057
1059847,1019930053
1059846,1019930047
1059845,1019930043
1059844,1019930040
1059843,1019930039
1059842,1019930037
1059841,1019930035
1059840,1019930033
1059839,1019930023
1059838,1019930021
1059837,1019930015
1083664,1019930002
1076684,1019930001
1059836,1019920013
1081793,1019910032
1081792,1019910032
1081791,1019910032
1075480,1019910031
1059835,1019910001
1059834,1019900067
1059833,1019900064
1059832,1019900061
1059831,1019900054
1059830,1019900053
1059829,1019900052
1059828,1019900050
1059827,1019900044
1059826,1019900040
1059825,1019900035
1059824,1019900033
1059823,1019900029
1059822,1019900025
1059821,1019900022
1059820,1019900013
1059819,1019900010
1059818,1019900005
1059817,1019900001
1059816,1019890050
1082351,1019890001
1082349,1019890001
1082348,1019890001
1082347,1019890001
1079205,1019890001
1079204,1019890001
1087307,1019887502
1086152,1019887501
1059815,1019880200
1084134,1019880166
1084132,1019880166
1059814,1019880155
1059813,1019880150
1059812,1019880148
1059811,1019880147
1059810,1019880134
1059809,1019880131
1059808,1019880127
1059807,1019880123
1059806,1019880121
1059805,1019880120
1059804,1019880118
1059803,1019880117
1059802,1019880115
1059801,1019880114
1059799,1019880109
1059798,1019880107
1059797,1019880106
1059796,1019880105
1059795,1019880103
1059794,1019880101
1059793,1019880099
1059792,1019880098
1059791,1019880096
1059790,1019880094
1059789,1019880093
1059788,1019880091
1059786,1019880088
1059785,1019880086
1059784,1019880085
1059783,1019880083
1059782,1019880081
1059781,1019880080
1059780,1019880074
1059779,1019880060
1059778,1019880053
1059777,1019880052
1059776,1019880050
1059775,1019880048
1059774,1019880046
1059773,1019880044
1059772,1019880042
1059771,1019880040
1059770,1019880039
1059769,1019880037
1059768,1019880036
1059767,1019880034
1059766,1019880033
1059765,1019880031
1059764,1019880029
1059763,1019880027
1059762,1019880025
1059761,1019880024
1059760,1019880022
1059759,1019880021
1059758,1019880020
1059756,1019880016
1059754,1019880012
1059753,1019880010
1059752,1019880008
1059751,1019880001
1059750,1019870053
1059749,1019870051
1059748,1019870050
1059747,1019870048
1059746,1019870046
1079736,1019870043
1079733,1019870043
1059745,1019870041
1085359,1019870037
1085358,1019870037
1059742,1019870036
1059741,1019870034
1059740,1019870033
1059739,1019870031
1059738,1019870029
1085356,1019870024
1088604,1019870021
1079741,1019870017
1079738,1019870017
1059733,1019870015
1059732,1019870013
1059731,1019870012
1059730,1019870009
1059729,1019870007
1059728,1019870001
1059727,1019860065
1081810,1019860030
1081809,1019860030
1059726,1019860010
1059725,1019860006
1059724,1019860001
1059723,1019840033
1084130,1019840001
1084129,1019840001
1084128,1019840001
1084127,1019840001
1084125,1019840001
1084124,1019840001
1059721,1019830020
1089117,1019830011
1084123,1019830011
1084122,1019830011
1086963,1019830006
1076683,1019830006
1059720,1019830003
1059719,1019820104
1059718,1019820073
1059717,1019820071
1059716,1019820069
1059715,1019820068
1059714,1019820067
1059713,1019820065
1059712,1019820063
1059711,1019820061
1059710,1019820059
1059709,1019820050
1059708,1019820049
1079732,1019820047
1079731,1019820047
1079730,1019820047
1079729,1019820047
1083663,1019820038
1076682,1019820038
1059707,1019820036
1059706,1019820034
1059705,1019820033
1059704,1019820032
1059703,1019820031
1059702,1019820030
1059701,1019820029
1059700,1019820024
1059699,1019820022
1059698,1019820020
1059697,1019820017
1059696,1019820016
1059695,1019820015
1059694,1019820014
1081790,1019820010
1059693,1019820009
1059692,1019820007
1059691,1019820005
1059690,1019820001
1059689,1019800075
1059688,1019800022
1084121,1019800001
1084120,1019800001
1084119,1019800001
1084118,1019800001
1084117,1019800001
1084116,1019800001
1084115,1019780001
1084114,1019780001
1084113,1019780001
1084112,1019780001
1084111,1019780001
1084110,1019780001
1084108,1019780001
1059687,1019770048
1059686,1019770046
1059685,1019770045
1059684,1019770044
1059683,1019770042
1059682,1019770041
1059681,1019770037
1059680,1019770036
1059679,1019770035
1059678,1019770034
1059677,1019770033
1059676,1019770031
1059675,1019770029
1059674,1019770028
1059673,1019770026
1059672,1019770023
1059671,1019770021
1059670,1019770018
1089829,1019770010
1059669,1019770001
1059668,1019760061
1059667,1019760056
1059666,1019760055
1059665,1019760053
1059664,1019760051
1059663,1019760048
1059662,1019760043
1059661,1019760041
1059660,1019760039
1059659,1019760037
1059658,1019760036
1059657,1019760029
1059656,1019760026
1059655,1019760020
1059654,1019760019
1059653,1019760016
1059652,1019760013
1059651,1019760010
1059650,1019760009
1059649,1019760006
1059648,1019760001
1085355,1019750029
1059647,1019750029
1089233,1019750001
1088705,1019750001
1088704,1019750001
1088703,1019750001
1088702,1019750001
1083644,1019750001
1083643,1019750001
1059646,1019750001
1795030,1019730001
1795029,1019730001
1089234,1019730001
1084477,1019730001
1084476,1019730001
1084475,1019730001
1084474,1019730001
1084473,1019730001
1084472,1019730001
1084471,1019730001
1084470,1019730001
1084469,1019730001
1084468,1019730001
1084467,1019730001
1084466,1019730001
1084465,1019730001
1084464,1019730001
1084463,1019730001
1084461,1019730001
1084460,1019730001
1084459,1019730001
1084458,1019730001
1084457,1019730001
1082159,1019730001
1086181,1019710018
1076681,1019710018
1059645,1019710001
1059644,1019700160
1059643,1019700073
1059642,1019700072
1059641,1019700071
1059640,1019700070
1059639,1019700069
1059638,1019700068
1059637,1019700067
1059636,1019700065
1059635,1019700064
1059634,1019700063
1059633,1019700062
1059632,1019700061
1059631,1019700060
1059630,1019700058
1059629,1019700055
1059628,1019700051
1059627,1019700048
1081789,1019700042
1081788,1019700042
1059626,1019700036
1059625,1019700035
1059624,1019700034
1084106,1019700016
1075479,1019700002
1059623,1019700001
1059622,1019690081
1059621,1019690081
1059620,1019690080
1059619,1019690079
1059618,1019690066
1059617,1019690065
1059616,1019690055
1059615,1019690050
1059614,1019690048
1059613,1019690040
1059612,1019690034
1059611,1019690029
1059610,1019690025
1087931,1019690019
1059609,1019690012
1087930,1019690006
1059608,1019690005
1059607,1019690001
1059606,1019690001
1059605,1019690001
1059604,1019690001
1059603,1019680058
1059602,1019680056
1059601,1019680054
1059600,1019680052
1059599,1019680049
1059598,1019680046
1059597,1019680044
1059596,1019680039
1059595,1019680037
1059594,1019680035
1059593,1019680033
1059592,1019680031
1059591,1019680029
1059590,1019680027
1059589,1019680026
1059588,1019680025
1059587,1019680024
1059586,1019680023
1059585,1019680016
1059584,1019680001
1059583,1019670173
1059582,1019670172
1059581,1019670089
1059580,1019670085
1059579,1019670076
1059578,1019670075
1059577,1019670074
1059576,1019670073
1059575,1019670072
1059574,1019670069
1059573,1019670067
1059572,1019670066
1084105,1019670060
1084104,1019670060
1081785,1019670045
1081784,1019670045
1081783,1019670045
1081782,1019670045
1081781,1019670040
1081780,1019670040
1059571,1019670030
1084102,1019670024
1084101,1019670024
1083263,1019670020
1083262,1019670020
1083261,1019670020
1083260,1019670020
1059570,1019670016
1081779,1019670015
1081778,1019670015
1059569,1019670014
1059568,1019670013
1059564,1019670006
1059563,1019670006
1059562,1019670001
1059561,1019660108
1059560,1019660107
1059559,1019660106
1059558,1019660104
1059557,1019660102
1059556,1019660102
1089541,1019660095
1081777,1019660095
1081773,1019660095
1059555,1019660078
1059553,1019660073
1059552,1019660070
1059551,1019660067
1059550,1019660066
1059549,1019660066
1059548,1019660066
1059547,1019660061
1085354,1019660059
1059546,1019660059
1059545,1019660052
1059544,1019660052
1059543,1019660052
1059542,1019660052
1059541,1019660052
1059540,1019660052
1087339,1019660049
1059536,1019660047
1059535,1019660046
1059534,1019660044
1059533,1019660042
1081776,1019660041
1059532,1019660040
1059531,1019660039
1059530,1019660038
1059529,1019660037
1059528,1019660036
1084100,1019660033
1084099,1019660033
1084098,1019660033
1059527,1019660031
1059526,1019640012
1084096,1019640001
1084095,1019640001
1084094,1019640001
1084093,1019640001
1087901,1019630060
1059525,1019630056
1059524,1019630055
1059523,1019630048
1059522,1019630034
1059521,1019630030
1059520,1019630025
1059519,1019630019
1059518,1019630016
1059517,1019630009
1059516,1019630006
1059515,1019630001
1059514,1019620070
1059513,1019620061
1059512,1019620056
1059511,1019620044
1059510,1019620038
1059509,1019620035
1059508,1019620031
1059507,1019620026
1059506,1019620019
1059505,1019620018
1059504,1019620013
1059503,1019620011
1059502,1019620009
1059501,1019620007
1059500,1019620005
1059499,1019620001
1059498,1019610057
1059497,1019610039
1059496,1019610037
1083610,1019610001
1083609,1019610001
1076680,1019610001
1084484,1019607502
1084483,1019607502
1084482,1019607502
1084481,1019607502
1084480,1019607502
1084479,1019607502
1084478,1019607502
1059495,1019607501
1059494,1019600113
1059493,1019600068
1059492,1019600067
1059491,1019600066
1059490,1019600065
1059489,1019600064
1059488,1019600063
1059487,1019600062
1059486,1019600061
1059485,1019600060
1059484,1019600059
1059483,1019600058
1059482,1019600057
1059481,1019600056
1059480,1019600054
1059479,1019600053
1059478,1019600052
1059477,1019600042
1059476,1019600041
1059475,1019600040
1059474,1019600039
1059473,1019600038
1059472,1019600037
1059471,1019600036
1059470,1019600035
1084092,1019600034
1084091,1019600034
1059469,1019600033
1059468,1019600032
1059467,1019600031
1059466,1019600030
1081621,1019600029
1059465,1019600015
1059464,1019600014
1059463,1019600013
1059462,1019600012
1059461,1019600011
1059460,1019600001
1087286,1019597501
1059459,1019590058
1059458,1019590056
1059457,1019590053
1059449,1019590030
1059448,1019590029
1059447,1019590005
1059446,1019590001
1076678,1019587501
1059445,1019580061
1059444,1019580060
1059443,1019580059
1059442,1019580057
1059441,1019580056
1059440,1019580055
1059439,1019580054
1059438,1019580053
1059437,1019580052
1059436,1019580051
1059435,1019580049
1059434,1019580047
1059433,1019580043
1059432,1019580041
1059430,1019580038
1059429,1019580037
1059428,1019580036
1075475,1019580035
1059427,1019580034
1059426,1019580033
1059425,1019580032
1087892,1019580030
1059423,1019580028
1059421,1019580026
1089116,1019580024
1059420,1019580023
1059419,1019580022
1059418,1019580021
1059417,1019580020
1059415,1019580018
1059414,1019580015
1059413,1019580015
1059412,1019580015
1084090,1019580001
1084089,1019580001
1084088,1019580001
1084087,1019580001
1084085,1019570200
1084084,1019570200
1084083,1019570200
1084082,1019570200
1084081,1019570200
1089540,1019570140
1089115,1019570140
1084080,1019570140
1084079,1019570140
1084078,1019570129
1089114,1019570105
1089113,1019570105
1085670,1019570105
1084077,1019570105
1088597,1019570100
1059410,1019570100
1059409,1019570078
1089112,1019570050
1088596,1019570028
1059407,1019570010
1087599,1019570005
1075471,1019570002
1089653,1019570001
1089111,1019570001
1089110,1019570001
1088609,1019570001
1084075,1019570001
1084073,1019570001
1084069,1019570001
1084068,1019570001
1084067,1019570001
1088814,1019557502
1059406,1019557501
1059395,1019557501
1084066,1019550026
1084065,1019550026
1084064,1019550026
1059405,1019550020
1059403,1019550017
1059401,1019550014
1059400,1019550012
1059399,1019550011
1059398,1019550010
1081619,1019550009
1081618,1019550009
1059396,1019550006
1059394,1019550004
1059393,1019550001
1089672,1019547501
1089109,1019547501
1059392,1019540055
1059391,1019540050
1059390,1019540046
1059389,1019540043
1059387,1019540040
1089108,1019540036
1059380,1019540029
1059378,1019540016
1059377,1019540015
1059376,1019540014
1059375,1019540013
1059374,1019540012
1059373,1019540011
1059372,1019540009
1059371,1019540007
1059370,1019540005
1059369,1019540003
1059368,1019540001
1087740,1019537502
1087658,1019537501
1089539,1019530124
1059367,1019530104
1059366,1019530064
1059365,1019530063
1059363,1019530061
1059362,1019530060
1059361,1019530059
1059360,1019530058
1059359,1019530057
1059358,1019530056
1059357,1019530055
1059355,1019530053
1059354,1019530052
1059352,1019530043
1059351,1019530042
1085352,1019530041
1076676,1019530041
1059350,1019530040
1059349,1019530039
1059345,1019530035
1059344,1019530034
1059343,1019530033
1059342,1019530032
1059341,1019530031
1059340,1019530030
1059338,1019530027
1059336,1019530025
1059333,1019530021
1059332,1019530012
1059331,1019530011
1059330,1019530010
1059329,1019530009
1059328,1019530008
1059327,1019530007
1089730,1019530005
1059324,1019530004
1059323,1019530003
1059322,1019530002
1059321,1019530001
1059320,1019520102
1059319,1019520101
1059318,1019520051
1059317,1019520043
1089107,1019520038
1089106,1019520037
1089319,1019520029
1089318,1019520029
1089317,1019520029
1089316,1019520029
1089315,1019520029
1089314,1019520029
1059316,1019520028
1059315,1019520027
1059314,1019520025
1059313,1019520023
1059312,1019520022
1059311,1019520021
1059310,1019520019
1059309,1019520011
1059308,1019520009
1059307,1019520005
1059306,1019520004
1059305,1019520003
1059304,1019520002
1059303,1019520001
1059300,1019510051
1084063,1019510043
1084062,1019510043
1084061,1019510043
1084060,1019510043
1084059,1019510043
1059298,1019510022
1059297,1019510014
1059296,1019510007
1087468,1019510004
1059295,1019510001
1059274,1019507501
1059294,1019500130
1059293,1019500129
1059292,1019500110
1059291,1019500109
1059290,1019500107
1059289,1019500106
1059288,1019500104
1059286,1019500101
1059285,1019500064
1059284,1019500063
1059283,1019500062
1059282,1019500061
1087427,1019500057
1059277,1019500056
1059276,1019500041
1059275,1019500029
1059273,1019500014
1059272,1019500010
1059271,1019500009
1059270,1019500008
1059269,1019500007
1059268,1019500006
1059267,1019500005
1059266,1019500003
1084058,1019500001
1059287,1019500001
1059265,1019500001
1059264,1019500001
1059263,1019490159
1059262,1019490157
1059261,1019490154
1087976,1019490153
1059260,1019490149
1059259,1019490110
1059258,1019490108
1059257,1019490107
1059256,1019490105
1059255,1019490061
1059254,1019490060
1059253,1019490059
1059252,1019490058
1059251,1019490057
1059250,1019490056
1059249,1019490055
1059248,1019490054
1059247,1019490053
1059245,1019490051
1059244,1019490050
1059243,1019490049
1059242,1019490048
1059241,1019490047
1059240,1019490029
1059239,1019490026
1059238,1019490018
1059237,1019490017
1059236,1019490016
1059235,1019490014
1059234,1019490013
1059233,1019490012
1059232,1019490011
1059231,1019490010
1059230,1019490009
1059229,1019490008
1059228,1019490007
1059227,1019490006
1059226,1019490005
1059225,1019490001
1088610,1019487502
1059199,1019487501
1059224,1019480158
1059223,1019480157
1059222,1019480155
1059221,1019480109
1059220,1019480107
1059219,1019480106
1059218,1019480060
1059217,1019480059
1059216,1019480058
1059215,1019480057
1059214,1019480056
1059213,1019480055
1059212,1019480054
1059211,1019480053
1059210,1019480052
1059209,1019480051
1059208,1019480050
1059207,1019480049
1059206,1019480048
1059205,1019480047
1059204,1019480046
1059203,1019480045
1059202,1019480044
1059201,1019480043
1059200,1019480041
1059198,1019480035
1059197,1019480030
1059196,1019480029
1059195,1019480026
1059194,1019480025
1059193,1019480022
1059192,1019480020
1059191,1019480019
1059190,1019480018
1059189,1019480017
1059188,1019480016
1059187,1019480015
1059186,1019480014
1059185,1019480013
1059184,1019480012
1059183,1019480011
1059182,1019480010
1059181,1019480009
1059180,1019480008
1059179,1019480007
1059178,1019480006
1059177,1019480005
1059176,1019480004
1059175,1019480003
1059174,1019480001
1059150,1019477502
1086186,1019477501
1059173,1019470159
1059172,1019470157
1059171,1019470155
1059170,1019470154
1059169,1019470148
1086058,1019470139
1086059,1019470138
1086255,1019470137
1086254,1019470136
1086057,1019470128
1086056,1019470127
1086055,1019470126
1086054,1019470125
1059167,1019470118
1059166,1019470110
1059165,1019470108
1059164,1019470106
1059163,1019470064
1059162,1019470062
1059161,1019470061
1059160,1019470060
1059159,1019470059
1059158,1019470058
1059157,1019470057
1059156,1019470056
1059155,1019470055
1059154,1019470054
1059153,1019470053
1059152,1019470052
1059151,1019470051
1059149,1019470048
1059148,1019470047
1059147,1019470046
1059146,1019470045
1059145,1019470044
1059144,1019470043
1059143,1019470040
1059142,1019470023
1059141,1019470020
1059140,1019470019
1059139,1019470018
1059138,1019470017
1059137,1019470016
1059136,1019470015
1059135,1019470014
1059134,1019470013
1059133,1019470012
1059132,1019470011
1059131,1019470010
1059130,1019470009
1059129,1019470008
1059128,1019470007
1059127,1019470006
1059126,1019470005
1059125,1019470004
1059124,1019470003
1059123,1019470001
1088729,1019467502
1087509,1019467501
1059118,1019460038
1059117,1019460037
1084271,1019460029
1077861,1019460029
1077815,1019460029
1087519,1019460022
1059111,1019460001
1087277,1019457504
1086487,1019457503
1086543,1019457502
1059107,1019457501
1059109,1019450061
1059108,1019450060
1059106,1019450058
1088138,1019450051
1059094,1019450011
1059093,1019450009
1059092,1019450007
1059091,1019450005
1059090,1019450001
1059074,1019447503
1059060,1019447503
1059059,1019447503
1059084,1019447502
1059083,1019447502
1059082,1019447502
1059052,1019447502
1059051,1019447502
1059050,1019447502
1085351,1019447501
1085350,1019447501
1084727,1019447501
1059055,1019447501
1059089,1019440158
1059088,1019440156
1059087,1019440108
1059085,1019440064
1059081,1019440060
1059080,1019440059
1059079,1019440058
1059078,1019440057
1059077,1019440056
1059076,1019440055
1059075,1019440053
1059073,1019440045
1059072,1019440043
1059070,1019440041
1077380,1019440036
1083305,1019440024
1083304,1019440024
1083303,1019440024
1083302,1019440024
1077379,1019440024
1059061,1019440018
1059058,1019440010
1059054,1019440006
1059053,1019440004
1059029,1019437504
1087201,1019437503
1059044,1019437502
1059043,1019437502
1059042,1019437502
1059041,1019437502
1059040,1019437502
1059039,1019437502
1059038,1019437502
1059036,1019437501
1059049,1019430147
1059048,1019430128
1059047,1019430114
1059046,1019430111
1059045,1019430109
1059037,1019430057
1059035,1019430052
1059034,1019430051
1059033,1019430050
1059032,1019430049
1059031,1019430048
1059030,1019430047
1059028,1019430045
1059027,1019430044
1059021,1019430029
1059020,1019430028
1059019,1019430027
1059018,1019430026
1059017,1019430024
1059016,1019430023
1059015,1019430022
1059014,1019430020
1059013,1019430019
1059012,1019430018
1059011,1019430017
1059010,1019430016
1059009,1019430015
1059008,1019430014
1059007,1019430013
1059006,1019430012
1059005,1019430011
1059004,1019430010
1059003,1019430009
1081519,1019430001
1081516,1019430001
1058959,1019427502
1058958,1019427502
1058957,1019427502
1058956,1019427502
1085349,1019427501
1085348,1019427501
1085347,1019427501
1085346,1019427501
1085345,1019427501
1085344,1019427501
1085343,1019427501
1084402,1019427501
1059002,1019420158
1059001,1019420156
1059000,1019420155
1058999,1019420152
1058998,1019420149
1058997,1019420146
1058996,1019420144
1058995,1019420142
1058994,1019420140
1058993,1019420138
1058992,1019420126
1058991,1019420124
1058990,1019420122
1058989,1019420118
1058988,1019420116
1058987,1019420114
1058986,1019420112
1058985,1019420110
1058984,1019420108
1058983,1019420106
1058982,1019420059
1058981,1019420058
1058980,1019420057
1058979,1019420056
1058978,1019420055
1058977,1019420054
1058976,1019420053
1058975,1019420052
1058974,1019420051
1058973,1019420050
1058972,1019420049
1058971,1019420048
1058970,1019420047
1058969,1019420046
1058968,1019420045
1058967,1019420044
1058966,1019420043
1058965,1019420042
1058964,1019420041
1058963,1019420040
1075470,1019420039
1058962,1019420038
1058961,1019420036
1058960,1019420035
1058955,1019420029
1058954,1019420027
1058953,1019420026
1058952,1019420025
1058951,1019420024
1058950,1019420023
1058949,1019420021
1058948,1019420020
1058947,1019420019
1058946,1019420018
1058945,1019420017
1058944,1019420016
1058943,1019420015
1058942,1019420014
1058941,1019420013
1058940,1019420012
1058939,1019420011
1058938,1019420010
1058937,1019420009
1058936,1019420008
1058935,1019420007
1087426,1019420006
1058881,1019417502
1088139,1019417501
1058934,1019410159
1058933,1019410156
1058932,1019410155
1058931,1019410153
1058930,1019410150
1058929,1019410148
1058928,1019410146
1058927,1019410144
1058926,1019410142
1058925,1019410140
1085336,1019410062
1085335,1019410062
1058923,1019410062
1058920,1019410061
1058919,1019410060
1058918,1019410059
1058917,1019410058
1058916,1019410057
1058915,1019410056
1058914,1019410055
1058913,1019410054
1058912,1019410053
1058911,1019410052
1058910,1019410051
1058909,1019410050
1058908,1019410049
1058907,1019410048
1058906,1019410047
1058905,1019410046
1058904,1019410045
1058903,1019410044
1058902,1019410043
1058901,1019410042
1058900,1019410041
1058899,1019410040
1081615,1019410038
1081614,1019410038
1058898,1019410036
1058897,1019410034
1058896,1019410033
1058895,1019410032
1058894,1019410031
1058893,1019410030
1058892,1019410029
1058890,1019410026
1058889,1019410025
1058888,1019410024
1058887,1019410023
1058886,1019410022
1082380,1019410020
1058884,1019410020
1058883,1019410020
1058882,1019410018
1058880,1019410014
1058879,1019410013
1058878,1019410012
1058877,1019410011
1058876,1019410010
1058875,1019410008
1058874,1019410007
1058873,1019410006
1058871,1019410003
1058870,1019410003
1082379,1019410001
1082378,1019410001
1058869,1019410001
1058868,1019410001
1058831,1019407504
1058845,1019407503
1058830,1019407502
1058839,1019407501
1058836,1019407501
1058829,1019407501
1058867,1019400152
1058866,1019400143
1058865,1019400141
1058863,1019400131
1058862,1019400129
1058861,1019400128
1058840,1019400128
1058860,1019400124
1058859,1019400122
1058858,1019400121
1058857,1019400115
1058856,1019400114
1075469,1019400112
1075468,1019400107
1084056,1019400061
1084055,1019400061
1084054,1019400061
1058855,1019400060
1058854,1019400056
1058853,1019400055
1058852,1019400054
1058851,1019400053
1083608,1019400048
1075467,1019400048
1058850,1019400045
1058849,1019400044
1058848,1019400043
1058847,1019400042
1058864,1019400039
1058844,1019400039
1058843,1019400035
1058842,1019400031
1058841,1019400029
1058838,1019400026
1058837,1019400025
1058835,1019400022
1058834,1019400021
1058833,1019400020
1058832,1019400019
1058828,1019400011
1058827,1019400011
1058826,1019400010
1058825,1019400007
1084052,1019400003
1084051,1019400003
1058824,1019390133
1058821,1019390063
1058820,1019390062
1058819,1019390061
