ZoneDist1,BldgClass,YearBuilt,BBL,APPBBL
R8B,C7,1900,1004040018,0
R8B,C6,1920,1004040021,0
R8B,K4,1904,1004040023,0
R8B,C1,1920,1004040025,0
R8B,C6,1928,1004040026,0
R7A,C6,1900,1004040027,0
R7A,C4,1900,1004040028,0
R7A,D7,2002,1004040029,0
R7A,C4,1900,1004040030,0
R7A,C4,1900,1004040031,0
R7A,C4,1900,1004040032,0
R7A,C7,1900,1004040033,0
R7A,S4,1900,1004040034,0
R7A,C4,1900,1004040035,0
R7A,C7,1900,1004040036,0
R8B,C7,1900,1004040037,0
R8B,C4,1900,1004040038,0
R8B,P8,1904,1004040039,0
R8B,C4,1910,1004040041,0
R8B,C4,1900,1004040042,0
R8B,C4,1900,1004040043,0
R8B,C4,1900,1004040044,0
R8B,C4,1930,1004040045,0
R8B,C2,1900,1004040046,0
R8B,C3,1900,1004040047,0
R8B,D1,1920,1004040048,0
R8B,C6,1900,1004040049,0
R8B,C6,1900,1004040050,0
R8B,C4,1900,1004040051,0
R8B,C2,1900,1004040052,0
R8B,C2,1900,1004040053,0
R8B,C4,1900,1004040054,0
R8B,C2,1900,1004040055,0
R7A,C3,1900,1004040056,0
R7A,C6,1925,1004040057,0
R7A,C2,1900,1004040058,0
R7A,S4,1900,1004040059,0
R7A,S1,1900,1004040060,0
R7A,D1,1998,1004050001,0
R7A,C1,1920,1004050005,0
R7A,C7,1920,1004050007,0
R7A,C7,1920,1004050008,0
R7A,C4,1900,1004050009,0
R8B,C7,1930,1004050010,0
R8B,C7,1930,1004050012,0
R8B,C7,1920,1004050013,0
R8B,C4,1920,1004050014,0
R8B,C4,1920,1004050015,0
R8B,C4,1900,1004050016,0
R8B,D9,1930,1004050017,0
R8B,V1,0,1004050019,0
R8B,V1,0,1004050020,0
R8B,V1,0,1004050021,0
R8B,V1,0,1004050022,0
PARK,Q1,1935,1004050024,0
R7A,V1,0,1004050029,0
R7A,V1,0,1004050030,0
R7A,C7,1900,1004050031,1004050031
R7A,C4,1930,1004050033,0
R7A,C4,1930,1004050034,0
R7A,C7,1930,1004050035,0
R8B,M1,1920,1004050039,0
R8B,M3,1920,1004050041,0
R8B,C4,1900,1004050042,1004050042
R8B,D1,2013,1004050045,1004050045
R8B,C4,1920,1004050046,0
R8B,C4,1900,1004050047,0
R8B,C6,1910,1004050051,0
R8B,C4,1910,1004050057,0
R8B,C4,1910,1004050058,0
R8B,R1,1900,1004057501,1004050053
R7A,RM,1999,1004057502,1004050037
R8B,R2,1999,1004057503,1004050054
R8B,R4,1965,1004057504,1004050048
R7A,C4,1910,1004060001,0
R7A,S3,1910,1004060002,0
R7A,C4,1910,1004060003,0
R7A,C4,1910,1004060004,0
R7A,S9,1910,1004060005,0
R7A,S9,1910,1004060006,0
R7A,C7,1910,1004060007,0
R7A,C7,1900,1004060008,0
R8B,C7,1900,1004060009,0
R8B,C7,1900,1004060011,0
R8B,C4,1900,1004060012,0
R8B,C6,1900,1004060013,0
R8B,C1,1910,1004060014,0
R8B,C1,1910,1004060015,0
R8B,V1,0,1004060016,0
R8B,V1,0,1004060017,0
R8B,C6,1925,1004060018,0
R8B,E9,1914,1004060019,0
R8B,C4,1900,1004060020,0
R8B,C7,1900,1004060021,0
R8B,I5,1965,1004060024,0
R8B,C4,1900,1004060027,0
R7A,M1,1940,1004060029,0
R7A,C4,1920,1004060032,0
R7A,C7,1900,1004060034,0
R7A,S3,1929,1004060035,0
R7A,W8,1900,1004060036,0
R7A,Z9,1900,1004060037,0
R7A,V1,0,1004060038,0
R7A,C6,1930,1004060039,0
R7A,C6,1900,1004060040,0
R8B,C7,1900,1004060042,0
R8B,C4,1900,1004060044,0
R8B,S2,1901,1004060045,0
R8B,V1,0,1004060046,0
R8B,C4,1900,1004060047,0
R8B,D9,2009,1004060048,0
R8B,C6,1901,1004060050,0
R8B,C7,1900,1004060053,0
R8B,C7,1900,1004060054,0
R8B,C7,1905,1004060055,0
R8B,C7,1900,1004060056,0
R8B,C7,1900,1004060057,0
R8B,C7,1900,1004060058,0
R8B,C7,1900,1004060059,0
R8B,C1,1900,1004060060,0
R8B,C6,1900,1004060061,0
R7A,S3,1910,1004060062,0
R7A,S3,1910,1004060063,0
R7A,RM,1900,1004067501,1004060030
R8B,RM,2007,1004067502,1004060052
R8B,R4,0,1004067503,1004060023
C1-6A,C7,1900,1004070005,0
C1-6A,C4,1900,1004070006,0
C1-6A,V1,0,1004070008,1004070008
C1-6A,C7,1900,1004070018,0
C1-6A,D7,2015,1004070022,1004070022
C1-6A,C7,1900,1004070025,0
C1-6A,C7,1920,1004070026,0
C1-6A,C7,1920,1004070027,0
C1-6A,C7,1920,1004070028,0
C1-6A,C7,1900,1004070029,0
C1-6A,C7,1900,1004070031,0
C1-6A,C7,1905,1004070032,0
C1-6A,S3,1900,1004070034,0
C1-6A,S9,1920,1004070035,0
C1-6A,C4,1900,1004070036,0
C1-6A,S9,1900,1004070037,0
C1-6A,C4,1900,1004070038,0
C1-6A,V1,0,1004070039,0
C1-6A,C4,1900,1004070040,0
C1-6A,C4,1900,1004070041,0
C1-6A,C4,1900,1004070042,0
C1-6A,C4,1900,1004070043,0
C1-6A,C6,1900,1004070044,0
C1-6A,C4,1900,1004070045,0
C1-6A,C4,1900,1004070046,0
C1-6A,D3,2002,1004070047,1004070047
C1-6A,C4,1920,1004070052,0
C1-6A,C6,1900,1004070053,0
C1-6A,C7,1900,1004070054,0
C1-6A,RM,1920,1004077501,1004070003
C1-6A,RM,1999,1004077502,1004070001
C4-4A,C7,1900,1004080001,1004080001
C4-4A,C7,1920,1004080002,0
C4-4A,C7,1920,1004080003,0
C4-4A,K4,1920,1004080004,0
C4-4A,C7,1920,1004080005,0
C4-4A,C7,1920,1004080006,0
C4-4A,K4,1920,1004080007,0
C4-4A,S2,1920,1004080008,0
C4-4A,K4,1910,1004080009,0
C4-4A,C7,1900,1004080010,0
C4-4A,C7,1920,1004080011,0
C4-4A,C7,1900,1004080013,0
C4-4A,C7,1900,1004080014,0
C4-4A,C4,1900,1004080019,0
C4-4A,C4,1900,1004080020,0
C4-4A,C7,1935,1004080021,1004080028
C4-4A,K4,1900,1004080022,0
C4-4A,K2,1900,1004080024,0
C4-4A,S5,1900,1004080026,0
C4-4A,D6,2013,1004080028,1004080028
C6-1,W1,1928,1004080030,0
C4-4A,RM,1900,1004087501,1004080016
C4-4A,RM,1920,1004087502,1004080015
C4-4A,C7,1900,1004090001,0
C4-4A,C7,1920,1004090002,0
C6-2A,C7,1900,1004090003,0
C6-2A,O5,1935,1004090005,0
C6-2A,K4,1936,1004090017,0
C6-2A,E9,1900,1004090020,0
C4-4A,C7,1900,1004090022,0
C4-4A,C7,1900,1004090023,0
C4-4A,C7,1900,1004090026,0
C4-4A,C7,1920,1004090027,0
C4-4A,C7,1890,1004090029,0
C4-4A,C7,1890,1004090031,0
C4-4A,C7,1900,1004090033,0
C4-4A,C7,1920,1004090034,0
C6-1,O5,1920,1004090039,0
C6-1,K1,1920,1004090041,0
C6-1,C7,1920,1004090043,0
C6-1,K2,1957,1004090053,0
C6-1,D9,2016,1004090056,1004090060
C6-1,K4,1920,1004090060,1004090060
C6-2A,RH,1900,1004097501,1004090004
C6-2A,C7,1900,1004100001,0
C4-4A,C7,1910,1004100002,0
C4-4A,D5,1920,1004100004,0
C4-4A,C7,1900,1004100007,0
C4-4A,C7,1900,1004100008,0
C4-4A,C7,1900,1004100009,0
C4-4A,C7,1900,1004100010,0
C4-4A,C7,1920,1004100011,0
C4-4A,C7,1900,1004100012,0
C4-4A,V1,0,1004100013,1004100013
C4-4A,S2,1920,1004100016,1004100013
C4-4A,D7,1920,1004100017,0
C4-4A,C7,1900,1004100018,0
C4-4A,K4,1893,1004100020,0
C4-4A,C7,1900,1004100021,0
C4-4A,C7,1900,1004100022,0
C4-4A,C4,1910,1004100023,0
C4-4A,K4,1900,1004100024,0
C4-4A,C7,1920,1004100025,0
C6-2A,K4,1920,1004100032,0
C6-2A,K4,1920,1004100033,0
C6-2A,K2,1900,1004100034,0
C4-4A,C7,1900,1004100037,0
C4-4A,Z2,1971,1004100038,0
C4-4A,C7,1920,1004100043,0
C4-4A,C7,1900,1004100044,0
C4-4A,C7,1910,1004100046,0
C4-4A,K4,1990,1004100047,1004100047
C4-4A,H1,2003,1004100048,1004100047
C4-4A,S2,1920,1004100050,1004100047
C4-4A,K2,1900,1004100051,0
C4-4A,K2,1920,1004100052,0
C4-4A,S9,1920,1004100053,0
C4-4A,C4,1900,1004100054,0
C4-4A,D7,1910,1004100055,0
C4-4A,C7,1900,1004100062,0
C6-2A,K4,1997,1004100064,1004100064
C6-2A,K4,1900,1004100067,0
C6-2A,K2,1990,1004100068,0
C6-2A,K2,1990,1004100069,0
C6-2A,D7,1986,1004100071,0
C6-2A,RC,2007,1004107501,1004100028
C4-4A,D5,1900,1004110001,0
C4-4A,C7,1920,1004110002,0
C4-4A,C7,1920,1004110003,0
C4-4A,C7,1962,1004110004,0
C4-4A,C7,1920,1004110005,0
C4-4A,D9,1900,1004110006,0
C4-4A,C7,1890,1004110007,0
C4-4A,C7,1900,1004110008,0
C4-4A,C7,1930,1004110009,0
C4-4A,D6,1920,1004110010,0
C4-4A,C7,1920,1004110011,0
C4-4A,K1,1930,1004110012,0
C4-4A,K1,1963,1004110015,0
C4-4A,K2,1930,1004110016,0
C4-4A,C7,1920,1004110018,0
C4-4A,G7,0,1004110019,0
C4-4A,C7,1900,1004110021,0
C4-4A,C4,1900,1004110023,0
C4-4A,C7,1900,1004110024,0
C4-4A,D7,2014,1004110025,0
C4-4A,C7,1920,1004110027,0
C4-4A,K2,1930,1004110029,0
C4-4A,K4,1930,1004110031,0
C4-4A,K1,1920,1004110032,0
C4-4A,C4,1994,1004110033,0
C4-4A,C7,1920,1004110034,0
C4-4A,C4,1900,1004110036,0
C4-4A,D5,1900,1004110037,0
C4-4A,O8,1920,1004110038,0
C4-4A,C7,1920,1004110039,0
C4-4A,H3,2007,1004110041,0
C4-4A,C7,1920,1004110042,0
C4-4A,C4,1900,1004110044,0
C4-4A,D1,1900,1004110045,1004110045
C4-4A,L8,1920,1004110050,0
C4-4A,S4,1900,1004110052,1004110054
C4-4A,S9,1995,1004110053,0
C4-4A,C7,1900,1004110054,1004110054
C4-4A,D5,1910,1004110058,0
C4-4A,C7,1900,1004110060,0
C4-4A,C7,1920,1004110061,0
C4-4A,C7,1900,1004110063,0
C4-4A,C7,1900,1004110064,0
C4-4A,K4,1900,1004110065,0
C4-4A,L8,1920,1004110068,0
C4-4A,S4,1900,1004110070,0
C4-4A,K4,1901,1004110071,0
C4-4A,S9,1900,1004110072,0
C4-4A,S3,1900,1004110073,0
C4-4A,C7,1900,1004110075,0
C4-4A,RM,1900,1004117501,1004110069
C4-4A,RM,1900,1004117502,1004110020
C4-4A,RM,1900,1004117503,1004110066
C4-4A,RM,1920,1004117504,1004110154
C4-4A,C7,1920,1004120001,0
C4-4A,K1,1975,1004120002,0
C4-4A,D6,1930,1004120008,0
C4-4A,C7,1900,1004120009,0
C4-4A,C7,1900,1004120010,0
C4-4A,C7,1900,1004120011,0
C4-4A,V1,0,1004120012,1004120012
C6-2A,K1,1900,1004120021,1004120021
C4-4A,C7,1900,1004120027,0
C4-4A,C7,1910,1004120028,0
C4-4A,C7,1900,1004120029,0
C4-4A,C7,1910,1004120032,0
C4-4A,C7,1910,1004120033,0
C4-4A,C7,1910,1004120034,0
C4-4A,C4,1900,1004120035,0
C4-4A,C7,1910,1004120036,0
C4-4A,C7,1900,1004120040,0
C4-4A,C7,1880,1004120041,0
C4-4A,C7,1900,1004120042,0
C4-4A,C7,1910,1004120043,0
C4-4A,C7,1900,1004120044,0
C4-4A,C7,1900,1004120045,0
C4-4A,C7,1900,1004120046,0
C4-4A,H2,2007,1004120048,1004120048
C4-4A,D8,2006,1004120053,0
C6-2A,C4,1900,1004120058,0
C6-2A,K2,1920,1004120061,0
C6-2A,S9,1900,1004120062,0
C4-4A,U7,0,1004120070,0
C4-4A,S1,1935,1004120072,0
C4-4A,C7,1900,1004120073,1004120073
C4-4A,C4,1900,1004120074,1004120073
C4-4A,S5,1900,1004120075,0
C4-4A,S5,1910,1004120076,0
C4-4A,RC,2008,1004127501,1004120005
C4-4A,RM,1920,1004127502,1004120026
C4-4A,C7,1910,1004130001,0
C4-4A,C7,1900,1004130002,0
C4-4A,C7,1909,1004130004,0
C4-4A,C7,1909,1004130006,0
C4-4A,C7,1909,1004130008,0
C4-4A,C7,1900,1004130010,0
C4-4A,C7,1900,1004130012,0
C4-4A,C7,1900,1004130014,0
C4-4A,C7,1920,1004130017,0
C4-4A,C7,1900,1004130018,0
C4-4A,C4,1900,1004130019,0
C4-4A,K4,1900,1004130023,0
C4-4A,K4,1900,1004130025,0
C4-4A,K2,1900,1004130026,0
C4-4A,K2,1900,1004130028,0
C4-4A,K2,1910,1004130029,0
C4-4A,H3,2014,1004130041,1004130041
C4-4A,D7,1920,1004130043,0
C4-4A,C7,1910,1004130045,0
C4-4A,C7,1910,1004130049,0
C4-4A,C4,1900,1004130050,0
C4-4A,K4,1920,1004130051,0
C4-4A,RM,1900,1004137501,1004130021
C4-4A,RM,1920,1004137502,1004130020
C4-4A,C6,1900,1004140001,0
C4-4A,C7,1900,1004140002,0
C6-2A,C7,1900,1004140003,0
C6-2A,C7,1900,1004140004,0
C6-2A,C7,1900,1004140005,0
C6-2A,C7,1900,1004140018,0
C6-2A,C7,1900,1004140019,0
C6-2A,C7,1900,1004140021,0
C4-4A,C7,1900,1004140022,0
C4-4A,C7,1900,1004140023,0
C4-4A,C4,1900,1004140024,0
C4-4A,C7,1900,1004140025,0
C4-4A,M1,1920,1004140027,0
C4-4A,C7,1900,1004140028,0
C4-4A,C4,1900,1004140030,0
C4-4A,C7,1900,1004140031,0
C4-4A,C6,1900,1004140032,0
C6-2A,D5,1914,1004140050,0
C6-2A,P7,1910,1004140051,0
C6-2A,C7,1900,1004140054,0
C4-4A,C7,1910,1004140055,0
C4-4A,P7,1863,1004140056,0
C4-4A,C7,1900,1004140057,0
C4-4A,S4,1900,1004140058,0
C4-4A,C7,1900,1004140059,0
C4-4A,S5,1900,1004140061,0
C4-4A,C4,1900,1004140062,0
C6-2A,RM,1900,1004147501,1004140020
C6-2A,V9,0,1004150001,0
C6-2A,M1,1996,1004150003,0
C4-4A,M1,1900,1004150007,0
C4-4A,A4,1920,1004150009,0
C4-4A,M1,2009,1004150010,0
C4-4A,C6,1900,1004150011,0
C4-4A,C7,1920,1004150012,0
C4-4A,I5,1920,1004150018,0
C4-4A,M1,1920,1004150020,0
C4-4A,C7,1900,1004150022,0
C4-4A,S1,1920,1004150023,0
C4-4A,S4,1899,1004150024,0
C4-4A,C7,1910,1004150025,0
C4-4A,M1,1900,1004150027,0
C4-4A,C6,1920,1004150030,0
C4-4A,C7,1910,1004150031,0
C4-4A,C7,1910,1004150032,0
C4-4A,C7,1900,1004150033,0
C4-4A,C7,1900,1004150035,0
C4-4A,V1,0,1004150036,0
C6-2A,S9,1920,1004150041,0
C4-4A,V1,0,1004150061,0
C4-4A,C7,1910,1004150062,0
C4-4A,C7,1900,1004150063,1004150064
C4-4A,C7,1910,1004150065,0
C4-4A,H9,2009,1004150066,0
C4-4A,H9,2009,1004150067,0
C4-4A,K4,1920,1004150068,0
C4-4A,C7,1900,1004150069,0
C4-4A,C7,1910,1004150070,0
C4-4A,C7,1910,1004150071,0
C4-4A,C7,1920,1004150072,0
C4-4A,C7,1900,1004150074,0
C6-2A,C7,1900,1004150076,0
C6-2A,H9,2012,1004150077,0
C6-2A,C7,1920,1004150078,0
C4-4A,RM,1900,1004157501,1004150006
C6-2A,RM,1889,1004157502,1004150040
C4-4A,C1,1986,1004160001,0
C4-4A,D4,1920,1004160020,0
C4-4A,C6,1900,1004160022,0
C4-4A,K2,1920,1004160023,0
C4-4A,C4,1900,1004160024,0
C4-4A,D7,1900,1004160025,0
C4-4A,D6,1920,1004160027,0
C4-4A,S3,1910,1004160028,0
C4-4A,C7,1900,1004160032,0
C4-4A,A4,1990,1004160036,0
C4-4A,D5,1900,1004160038,0
C4-4A,C4,1900,1004160039,0
C4-4A,K2,1920,1004160053,0
C4-4A,C6,1900,1004160055,0
C4-4A,K2,1940,1004160056,0
C4-4A,C7,1900,1004160057,0
C4-4A,H9,2009,1004160058,0
C4-4A,C7,1900,1004160059,0
C4-4A,C7,1900,1004160061,0
C4-4A,C7,1900,1004160062,0
C4-4A,C7,1900,1004160063,0
C4-4A,C7,1900,1004160064,0
C4-4A,C7,1900,1004160065,0
C4-4A,C7,1900,1004160066,0
C4-4A,C7,1900,1004160067,0
C4-4A,C7,1900,1004160068,0
C4-4A,C7,1920,1004160069,0
C4-4A,RM,1900,1004167501,1004160029
C4-4A,RM,2003,1004167502,1004160034
C4-4A,D1,1970,1004170001,0
C6-2A,S1,1930,1004170010,0
C6-2A,H3,1900,1004170011,0
C6-2A,K2,1920,1004170012,0
C6-2A,K2,1930,1004170013,0
C6-2A,C7,1920,1004170018,0
C4-4A,C7,1900,1004170019,0
C6-2A,K1,0,1004170050,1004170076
C6-2A,K4,1900,1004170053,1004170053
C6-2A,C7,1900,1004170054,0
C6-2A,C7,1900,1004170056,1004170056
C4-4A,C7,1900,1004170058,0
C4-4A,D6,1920,1004170060,0
C4-4A,K1,1920,1004170064,0
C4-4A,C7,1900,1004170065,0
C4-4A,C7,1900,1004170066,0
C4-4A,C7,1900,1004170067,0
C4-4A,C7,1920,1004170068,0
C4-4A,K4,1920,1004170070,0
C4-4A,K1,1900,1004170072,1004170076
C4-4A,K1,1900,1004170076,1004170076
C4-4A,RC,2005,1004177501,1004170074
C4-4A,V1,0,1004179072,0
C4-4A,K1,0,1004179076,0
PARK,Q2,1900,1004180001,0
C4-4A,K4,1900,1004180031,0
C4-4A,C7,1900,1004180032,0
C4-4A,C7,1900,1004180033,0
C4-4A,C7,1900,1004180034,0
C4-4A,S2,1920,1004180035,0
C4-4A,H3,2000,1004180036,0
C4-4A,C7,1900,1004180037,0
C4-4A,K1,1920,1004180039,0
C4-4A,C7,1900,1004180040,0
C4-4A,C7,1900,1004180042,0
C4-4A,S0,1899,1004180043,0
C4-4A,C7,1900,1004180044,0
C4-4A,C7,1900,1004180046,0
C4-4A,C7,1900,1004180047,0
C4-4A,C7,1900,1004180048,0
C4-4A,C7,1910,1004180050,0
C4-4A,O5,1900,1004180051,0
C4-4A,K2,1900,1004180052,0
C4-4A,K2,1870,1004180053,0
C4-4A,K4,1920,1004180054,0
C4-4A,K2,1880,1004180055,0
C4-4A,C4,1900,1004180056,0
C4-4A,S9,1920,1004180057,0
C4-4A,K4,1900,1004180058,0
C4-4A,RM,2002,1004187501,1004180045
C4-4A,C6,1900,1004190040,0
C4-4A,C6,1915,1004190045,0
C4-4A,C4,1900,1004190046,0
C6-2A,C7,1900,1004190047,0
C6-2A,C7,1900,1004190048,0
C6-2A,M9,1920,1004190049,0
C6-2A,C7,1920,1004190063,0
C6-2A,C7,1900,1004190065,0
C6-2A,C7,1900,1004190066,0
C4-4A,S2,1900,1004190068,0
C4-4A,C7,1900,1004190069,0
C4-4A,S9,1905,1004190070,0
C4-4A,C4,1905,1004190071,0
C4-4A,D9,2000,1004190072,0
C4-4A,F9,1989,1004190073,1004190074
C4-4A,S5,1988,1004190075,0
C4-4A,RM,1990,1004197501,1004190076
PARK,Q2,1965,1004200001,0
C6-2A,O5,2005,1004200040,1004200040
C4-4A,C4,1910,1004200043,0
C4-4A,C4,1910,1004200044,0
C4-4A,D7,1995,1004200045,0
C4-4A,C6,1915,1004200046,0
C4-4A,I6,1900,1004200047,1004200047
C4-4A,D3,1988,1004200062,0
C4-4A,D6,2002,1004200068,1004200068
C6-2A,K4,1910,1004200070,0
C6-2A,C7,1905,1004200074,0
C6-2A,R4,2005,1004207501,0
C4-4A,C6,1900,1004210043,0
C4-4A,D3,1993,1004210044,1004210044
C4-4A,D9,2001,1004210049,0
C4-4A,D9,2001,1004210051,0
C4-4A,C7,1986,1004210052,0
C4-4A,S9,1901,1004210060,0
C4-4A,S9,1901,1004210061,0
C4-4A,C6,1920,1004210075,0
C4-4A,C7,1900,1004210078,0
C4-4A,C7,1900,1004210080,0
C4-4A,RM,1900,1004217501,1004210074
C4-4A,RM,1988,1004217502,1004210082
C4-4A,D1,2015,1004220042,1004220042
C4-4A,C6,1900,1004220044,0
C4-4A,C6,1900,1004220045,0
C6-2A,C6,1900,1004220046,0
C6-2A,H3,2000,1004220047,0
C6-2A,C4,1900,1004220048,0
C6-2A,J8,2000,1004220049,1004220049
C6-2A,S5,1900,1004220053,0
C6-2A,D9,2001,1004220056,0
C4-4A,C7,1900,1004220057,0
C4-4A,C6,1900,1004220060,0
C4-4A,C7,1900,1004220062,0
C4-4A,C7,1900,1004220064,0
C4-4A,G7,0,1004220065,0
C4-4A,G7,0,1004220067,0
C4-4A,W1,1920,1004220072,0
C4-4A,RM,1900,1004227501,1004220059
C6-2A,RM,1900,1004227502,1004220054
C6-1G,K4,1900,1004230001,0
C6-1G,K4,1920,1004230002,0
C6-1G,K4,1880,1004230003,0
C6-1G,K4,1930,1004230005,0
C6-1G,K4,1920,1004230007,1004230007
C6-1G,H3,1900,1004230008,0
C6-1G,K4,1920,1004230009,0
C6-1G,K4,1880,1004230011,0
C6-1G,K4,1920,1004230012,1004230012
C6-3A,K4,1940,1004230016,0
C6-3A,K2,1920,1004230017,0
C6-3A,S9,1900,1004230018,0
C6-3A,C4,1910,1004230019,0
C6-3A,C7,1900,1004230020,0
C6-3A,E9,1920,1004230021,0
C6-3A,O5,1930,1004230022,0
C6-3A,C4,1900,1004230025,0
C6-3A,K4,1900,1004230026,0
C6-3A,M9,1900,1004230027,0
C6-3A,K4,1920,1004230028,0
C6-3A,O5,1920,1004230029,0
C6-1G,S1,1920,1004230030,0
C6-3A,K4,1900,1004230126,0
C6-1G,RC,1900,1004237501,1004230004
C6-1G,K4,1900,1004240002,0
C6-1G,K4,1900,1004240003,0
C6-1G,K4,1920,1004240004,0
C6-1G,K4,1900,1004240005,0
C6-1G,O6,1920,1004240006,0
C6-1G,L8,1900,1004240007,0
C6-1,L8,1920,1004240008,0
C6-1,D7,1920,1004240010,0
C6-1,K4,1910,1004240011,0
C6-1,C7,1905,1004240012,0
C6-3A,C7,1900,1004240026,0
C6-3A,K2,1930,1004240027,0
C6-3A,D7,1900,1004240028,0
C6-3A,C7,1910,1004240029,0
C6-3A,L8,1900,1004240031,0
C6-3A,S9,1910,1004240032,0
C6-3A,E9,1950,1004240035,0
C6-3A,D6,1900,1004240037,0
C6-3A,C6,1900,1004240038,0
C6-1G,C7,1900,1004240040,0
C6-1G,RM,1977,1004247501,1004240001
C6-1,K2,1950,1004250001,1004250002
C6-1,H3,2015,1004250004,1004250004
C6-1,K4,1900,1004250006,0
C6-1,N2,1900,1004250008,0
C6-1,K4,1920,1004250013,0
C6-1,E1,1900,1004250014,1004250014
C6-1,K4,1910,1004250016,0
C6-1,C7,1900,1004250019,0
C6-1,C7,1900,1004250021,0
C6-3A,H3,1900,1004250023,0
C6-3A,C7,1900,1004250026,0
C6-3A,S9,1900,1004250028,0
C6-3A,K2,1965,1004250030,0
C6-3A,K4,1900,1004250031,0
C6-3A,V1,0,1004250032,0
C6-3A,C1,1900,1004250033,0
C6-3A,C4,1900,1004250035,0
C6-3A,S9,1905,1004250036,0
C6-3A,C7,1905,1004250037,0
C6-3A,K4,1900,1004250038,0
C6-3A,S9,1900,1004250039,0
C6-3A,S3,1920,1004250040,0
C6-3A,C7,1900,1004250041,0
C6-1,K2,1920,1004250043,0
C6-1,RM,1900,1004257501,1004250007
C6-1,RM,2000,1004257502,1004250009
C6-3A,RM,1900,1004257503,1004250025
C6-1,C7,1900,1004260002,0
C6-1,L8,1920,1004260003,0
C6-1,L8,1920,1004260004,0
C6-1,H2,1910,1004260005,1004260005
C6-1,M2,1920,1004260008,0
C6-1,M9,1900,1004260009,0
C6-1,L8,1920,1004260010,0
C6-1,P7,2006,1004260012,0
C6-1,K4,1920,1004260015,0
C6-1,K4,1900,1004260016,0
C6-1,H9,1900,1004260017,0
C6-1,G7,0,1004260018,0
C6-1,G7,0,1004260019,0
C6-1,C7,1900,1004260020,0
C6-1,C7,1900,1004260021,0
C6-1,C7,1920,1004260022,0
C6-1,C7,1900,1004260023,0
C6-3A,C7,2000,1004260024,0
C6-3A,C7,1900,1004260025,0
C6-3A,C7,1900,1004260026,0
C6-3A,K2,1900,1004260027,0
C6-3A,E1,1920,1004260028,0
C6-3A,O6,1920,1004260029,0
C6-3A,C7,1920,1004260031,0
C6-3A,K2,1920,1004260033,0
C6-3A,C7,1900,1004260034,0
C6-3A,I7,1900,1004260035,0
C6-3A,L8,1920,1004260037,0
C6-3A,K1,1994,1004260038,0
C6-3A,V1,0,1004260042,0
C6-1,S1,1990,1004260043,0
C6-1,C7,1920,1004260044,0
C6-1,C6,1900,1004260046,0
C6-1,L9,1900,1004260047,0
C6-1,RM,1900,1004267501,1004260001
C6-1,D3,1900,1004270002,1004270001
C6-1,S9,0,1004270006,1004270006
C6-1,P7,2009,1004270007,1004270030
C6-1,L8,1910,1004270009,1004270030
C6-1,K2,1985,1004270011,1004270030
C6-1,G7,0,1004270014,1004270030
C6-1,H2,2014,1004270200,1004270001
C6-1,RM,1910,1004277501,1004270008
C6-1,RM,1910,1004277502,1004270013
C6-1,RM,2009,1004277503,1004270010
R8X,RM,2003,1004277504,1004270030
C6-1,RM,1910,1004277505,1004270012
C6-1,RM,0,1004277506,1004270006
PARK,Q1,0,1004280001,0
R7A,C7,1900,1004290001,0
R7A,C7,1920,1004290002,0
R7A,C7,1900,1004290004,0
R7A,C7,1900,1004290005,0
R7A,K4,1900,1004290007,0
R7A,K4,1900,1004290008,0
R7A,C7,1920,1004290009,0
R8B,K9,1900,1004290012,0
R8B,C7,1900,1004290014,0
R8B,C4,1900,1004290015,0
R8B,C4,1900,1004290016,0
R8B,C7,1900,1004290017,0
R8B,C4,1900,1004290018,0
R8B,S1,1900,1004290019,0
R8B,C4,1900,1004290020,0
R8A,D3,1971,1004290021,0
R8B,B9,1899,1004290028,0
R8B,P5,1962,1004290029,0
R7A,S4,1900,1004290033,0
R7A,S5,1920,1004290034,0
R7A,K9,1900,1004290035,0
R7A,K4,1900,1004290037,0
R8A,S2,1920,1004290038,0
R8A,K4,1900,1004290039,0
R8A,S3,1900,1004290040,0
R8A,S2,1901,1004290041,1004290041
R8A,C7,1900,1004290042,1004290041
R8A,C4,1900,1004290043,1004290041
R8A,C7,1920,1004290045,0
R8A,C1,1900,1004290047,0
R8A,B9,1910,1004290049,0
R7A,C7,1920,1004290064,0
R8B,D4,1964,1004300001,0
R8B,D6,1920,1004300010,0
R7-2,D4,1964,1004310001,0
R8B,W1,1920,1004310014,0
R8B,Q2,1920,1004310020,0
R7A,D4,1929,1004310025,0
R7A,D4,1929,1004310031,0
R8B,Q2,0,1004310040,0
R7-2,D4,1962,1004320001,0
R7A,S4,1920,1004320034,0
R7A,S9,1920,1004320035,0
R7A,RM,1991,1004327501,1004320031
R7A,RM,1900,1004327502,1004320028
R7A,D6,1920,1004340001,0
R7A,K5,1977,1004340003,0
R7A,S5,1900,1004340005,0
R7A,S5,1900,1004340006,0
R7A,C7,1900,1004340007,0
R7A,S4,1900,1004340008,0
R7A,C4,1920,1004340009,0
R7A,D6,2009,1004340010,0
R8B,C7,1900,1004340011,0
R8B,C7,1900,1004340012,0
R8B,C4,1900,1004340013,0
R8B,C7,1900,1004340014,0
R8B,C7,1900,1004340015,0
R8B,C7,1900,1004340016,0
R8B,C1,1900,1004340017,0
R8B,C7,1900,1004340019,0
